1st Travel Date,Airline,Booking Source,Passenger Last Name First Initial,Days in Advance (buckets),Purchased Date (week),Ticket Price - Total Paid,[Ticket Price] = [Total Paid],Is Less Than Days in Advance Threshold?,Days in Advance,Itinerary Source,Passenger Name,Purchased Date,Record Locator,Rule Class,Ticket Number,Ticket Price,Total Paid,Travel Configuration
8/18/2013,Air New Zealand,Sabre,McguireI,2.1-4 wks,8/4/2013,693.8,FALSE,FALSE,25,Concur Travel,"Mcguire, Izaiah",8/7/2013,EQGMQX,Default Travel Class,8.67E+11,965,271,OA Consulting
,Alaska Airlines,Sabre,MendozaS,< Threshold,9/8/2013,0,TRUE,TRUE,1,Concur Travel,"Mendoza, Sawyer",9/9/2013,YOCVRB,Default Travel Class,2.72E+11,0,0,OA Consulting
9/10/2013,Alaska Airlines,Sabre,MendozaS,< Threshold,9/8/2013,0,TRUE,TRUE,1,Concur Travel,"Mendoza, Sawyer",9/9/2013,YOCVRB,Default Travel Class,2.77E+11,643,643,OA Consulting
5/13/2013,United,Sabre,DuranJ,2.1-4 wks,4/21/2013,0,TRUE,FALSE,18,Concur Travel,"Duran, Jermaine",4/25/2013,FTXKXR,Default Travel Class,1.67E+11,328,328,OA Consulting
7/8/2013,United,Sabre,DuranJ,8-10 wks,5/12/2013,0,TRUE,FALSE,57,Concur Travel,"Duran, Jermaine",5/12/2013,CNPJGH,Default Travel Class,1.67E+11,524,524,OA Consulting
6/13/2013,United,Sabre,DuranJ,< Threshold,6/2/2013,0,TRUE,TRUE,7,Concur Travel,"Duran, Jermaine",6/6/2013,MWPJFL,Default Travel Class,1.67E+11,380,380,OA Consulting
7/31/2013,United,Sabre,DuranJ,< Threshold,7/14/2013,0,TRUE,TRUE,14,Concur Travel,"Duran, Jermaine",7/17/2013,ZFPAFI,Default Travel Class,1.67E+11,555,555,OA Consulting
9/30/2013,United,Sabre,DuranJ,< Threshold,9/22/2013,0,TRUE,TRUE,5,Concur Travel,"Duran, Jermaine",9/25/2013,FTPWRV,Default Travel Class,1.67E+11,0,0,OA Consulting
11/4/2013,United,United,DuranJ,< Threshold,10/27/2013,0,TRUE,TRUE,5,TripIt,"Duran, Jermaine",10/30/2013,FTPWRV,Default Travel Class,1.62E+11,426,426,OA Consulting
11/4/2013,United,United,DuranJ,< Threshold,11/3/2013,0,TRUE,TRUE,5,TripIt,"Duran, Jermaine",11/4/2013,FTPWRV,Default Travel Class,1.62E+11,426,426,OA Consulting
11/6/2013,United,United,DuranJ,< Threshold,11/3/2013,0,TRUE,TRUE,7,TripIt,"Duran, Jermaine",11/4/2013,FTPWRV,Default Travel Class,1.62E+11,290,290,OA Consulting
11/12/2013,United,United,DuranJ,< Threshold,11/10/2013,0,TRUE,TRUE,0,TripIt,"Duran, Jermaine",11/12/2013,FTPWRV,Default Travel Class,1.62E+11,692,692,OA Consulting
12/15/2013,United,United,DuranJ,< Threshold,12/8/2013,0,TRUE,TRUE,2,TripIt,"Duran, Jermaine",12/13/2013,FTPWRV,Default Travel Class,1.62E+11,490,490,OA Consulting
1/27/2013,US Airways,Sabre,DawsonF,< Threshold,1/13/2013,0,TRUE,TRUE,13,Concur Travel,"Dawson, Fatima",1/14/2013,AOMEBI,Default Travel Class,3.77E+11,421,421,OA Consulting
10/15/2013,Lufthansa,Sabre,GallagherB,< Threshold,9/29/2013,0,TRUE,TRUE,13,Concur Travel,"Gallagher, Bo",10/2/2013,UVGOKH,Default Travel Class,2.21E+12,540,540,OA Consulting
10/24/2013,Delta,Sabre,BuckleyS,< Threshold,10/13/2013,0,TRUE,TRUE,9,Concur Travel,"Buckley, Shayna",10/16/2013,QEYJII,Default Travel Class,67313415769,281,281,OA Consulting
11/17/2013,American Airlines,Sabre,DominguezN,> 14 wks,10/20/2013,0,TRUE,FALSE,100,Concur Travel,"Dominguez, Nathalie",10/21/2013,ZJISFE,Default Travel Class,17303134666,401,401,OA Consulting
6/25/2013,Alaska Airlines,Sabre,HaleyR,< Threshold,6/16/2013,0,TRUE,TRUE,6,Concur Travel,"Haley, Reese",6/19/2013,MOEPML,Default Travel Class,2.77E+11,266,266,OA Consulting
8/12/2013,Alaska Airlines,Sabre,HaleyR,< Threshold,7/28/2013,0,TRUE,TRUE,12,Concur Travel,"Haley, Reese",7/31/2013,PATDHJ,Default Travel Class,2.77E+11,442,442,OA Consulting
9/19/2013,Alaska Airlines,Sabre,HaleyR,< Threshold,9/15/2013,0,TRUE,TRUE,2,Concur Travel,"Haley, Reese",9/17/2013,FOIBFI,Default Travel Class,2.77E+11,368,368,OA Consulting
11/4/2013,Alaska Airlines,Sabre,HaleyR,< Threshold,10/20/2013,0,TRUE,TRUE,12,Concur Travel,"Haley, Reese",10/23/2013,YRCECG,Default Travel Class,2.77E+11,219,219,OA Consulting
,Alaska Airlines,Sabre,TravisD,4-6 wks,1/6/2013,0,TRUE,FALSE,30,Concur Travel,"Travis, Devin",1/7/2013,EFCMSZ,Default Travel Class,2.72E+11,0,0,OA Consulting
,Alaska Airlines,Sabre,TravisD,4-6 wks,1/6/2013,0,TRUE,FALSE,30,Concur Travel,"Travis, Devin",1/11/2013,EFCMSZ,Default Travel Class,2.72E+11,0,0,OA Consulting
,Alaska Airlines,Sabre,TravisD,2.1-4 wks,2/24/2013,0,TRUE,FALSE,26,Concur Travel,"Travis, Devin",2/24/2013,DFOLNA,Default Travel Class,2.72E+11,0,0,OA Consulting
,Alaska Airlines,Sabre,TravisD,2.1-4 wks,2/24/2013,0,TRUE,FALSE,26,Concur Travel,"Travis, Devin",3/2/2013,DFOLNA,Default Travel Class,2.72E+11,0,0,OA Consulting
4/21/2013,Alaska Airlines,Sabre,SmithJ,4-6 wks,3/10/2013,0,TRUE,FALSE,38,Concur Travel,"Smith, Jaidyn",3/14/2013,CHEVKM,Default Travel Class,2.77E+11,455,455,OA Consulting
,Alaska Airlines,Sabre,SmithJ,4-6 wks,4/14/2013,0,TRUE,FALSE,38,Concur Travel,"Smith, Jaidyn",4/20/2013,CHEVKM,Default Travel Class,2.72E+11,0,0,OA Consulting
,Alaska Airlines,Sabre,SmithJ,4-6 wks,4/21/2013,0,TRUE,FALSE,38,Concur Travel,"Smith, Jaidyn",4/27/2013,CHEVKM,Default Travel Class,2.72E+11,0,0,OA Consulting
7/8/2013,Alaska Airlines,Sabre,SmithJ,6-8 wks,5/19/2013,0,TRUE,FALSE,47,Concur Travel,"Smith, Jaidyn",5/22/2013,KVHSWR,Default Travel Class,2.77E+11,687,687,OA Consulting
,Alaska Airlines,Sabre,SmithJ,6-8 wks,7/7/2013,0,TRUE,FALSE,47,Concur Travel,"Smith, Jaidyn",7/8/2013,KVHSWR,Default Travel Class,2.72E+11,0,0,OA Consulting
,Alaska Airlines,Sabre,SmithJ,6-8 wks,7/7/2013,0,TRUE,FALSE,47,Concur Travel,"Smith, Jaidyn",7/12/2013,KVHSWR,Default Travel Class,2.72E+11,0,0,OA Consulting
10/6/2013,Alaska Airlines,Sabre,RiddleB,6-8 wks,8/11/2013,0,TRUE,FALSE,51,Concur Travel,"Riddle, Brian",8/16/2013,ADDKCK,Default Travel Class,2.77E+11,257,257,OA Consulting
,Alaska Airlines,Sabre,RiddleB,6-8 wks,10/6/2013,0,TRUE,FALSE,51,Concur Travel,"Riddle, Brian",10/6/2013,ADDKCK,Default Travel Class,2.72E+11,0,0,OA Consulting
,Alaska Airlines,Sabre,RiddleB,6-8 wks,10/6/2013,0,TRUE,FALSE,51,Concur Travel,"Riddle, Brian",10/8/2013,ADDKCK,Default Travel Class,2.72E+11,0,0,OA Consulting
3/1/2013,American Airlines,Sabre,McgrathJ,6-8 wks,12/30/2012,160.18,FALSE,FALSE,56,Concur Travel,"Mcgrath, Junior",1/4/2013,LJJKOE,Default Travel Class,17192100772,266,106,OA Consulting
3/7/2013,Alaska Airlines,Sabre,McgrathJ,2.1-4 wks,2/17/2013,0,TRUE,FALSE,16,Concur Travel,"Mcgrath, Junior",2/19/2013,CIQHMS,Default Travel Class,2.77E+11,204,204,OA Consulting
4/1/2013,American Airlines,Sabre,GarrisonC,< Threshold,3/17/2013,0,TRUE,TRUE,10,Concur Travel,"Garrison, Carlo",3/22/2013,JOWAPB,Default Travel Class,17215264366,797,797,OA Consulting
4/2/2013,Delta,Sabre,GarrisonC,< Threshold,3/24/2013,0,TRUE,TRUE,8,Concur Travel,"Garrison, Carlo",3/25/2013,NWLBVR,Default Travel Class,67215264470,250,250,OA Consulting
4/4/2013,American Airlines,Sabre,GarrisonC,< Threshold,3/31/2013,109.9,FALSE,TRUE,13,Concur Travel,"Garrison, Carlo",4/2/2013,JOWAPB,Default Travel Class,17218257512,417,307,OA Consulting
4/10/2013,Delta,Sabre,GarrisonC,< Threshold,4/7/2013,0,TRUE,TRUE,2,Concur Travel,"Garrison, Carlo",4/8/2013,YDEWHL,Default Travel Class,67219539776,552,552,OA Consulting
6/7/2013,British Airways,Sabre,GarrisonC,4-6 wks,4/28/2013,0,TRUE,FALSE,36,Concur Travel,"Garrison, Carlo",5/2/2013,DRDRPR,Default Travel Class,1.26E+12,"1,820","1,820",OA Consulting
8/25/2013,United,Sabre,BrowningR,< Threshold,8/18/2013,0,TRUE,TRUE,4,Concur Travel,"Browning, Ramon",8/21/2013,ERUMPE,Default Travel Class,1.67E+11,"1,549","1,549",OA Consulting
12/15/2013,Alaska Airlines,Sabre,BrowningR,< Threshold,12/1/2013,0,TRUE,TRUE,11,Concur Travel,"Browning, Ramon",12/4/2013,OGOIZB,Default Travel Class,2.77E+11,79,79,OA Consulting
3/2/2013,Alaska Airlines,Sabre,WareX,4-6 wks,1/27/2013,0,TRUE,FALSE,31,Concur Travel,"Ware, Xavier",1/30/2013,DAOBUO,VIP,2.77E+11,0,0,OA Consulting
2/25/2013,American Airlines,Sabre,WareX,2.1-4 wks,2/17/2013,0,TRUE,FALSE,26,Concur Travel,"Ware, Xavier",2/22/2013,DAOBUO,VIP,17207835916,0,0,OA Consulting
,Alaska Airlines,Sabre,WareX,2.1-4 wks,7/21/2013,0,TRUE,FALSE,26,Concur Travel,"Ware, Xavier",7/24/2013,JHUZMY,VIP,2.72E+11,0,0,OA Consulting
9/26/2013,Alaska Airlines,Sabre,WareX,4-6 wks,8/18/2013,163.26,FALSE,FALSE,36,Concur Travel,"Ware, Xavier",8/22/2013,KHNNLS,VIP,2.77E+11,717,554,OA Consulting
9/23/2013,Alaska Airlines,Sabre,WareX,4-6 wks,8/25/2013,0,TRUE,FALSE,33,Concur Travel,"Ware, Xavier",8/27/2013,KCTHLX,VIP,2.77E+11,417,417,OA Consulting
9/4/2013,Alaska Airlines,Sabre,WareX,< Threshold,8/25/2013,217.8,FALSE,TRUE,6,Concur Travel,"Ware, Xavier",8/29/2013,ZVGTXJ,VIP,2.77E+11,364,146,OA Consulting
9/29/2013,Alaska Airlines,Sabre,WareX,< Threshold,9/15/2013,0,TRUE,TRUE,9,Concur Travel,"Ware, Xavier",9/20/2013,VFFEIW,VIP,2.77E+11,896,896,OA Consulting
,Alaska Airlines,Sabre,SantanaD,2.1-4 wks,1/13/2013,0,TRUE,FALSE,27,Concur Travel,"Santana, Danika",1/13/2013,HDUAIE,Default Travel Class,2.72E+11,0,0,OA Consulting
,Alaska Airlines,Sabre,SantanaD,6-8 wks,3/31/2013,0,TRUE,FALSE,47,Concur Travel,"Santana, Danika",4/2/2013,EUUUXE,Default Travel Class,2.72E+11,0,0,OA Consulting
,Alaska Airlines,Sabre,SantanaD,6-8 wks,3/31/2013,0,TRUE,FALSE,47,Concur Travel,"Santana, Danika",4/5/2013,EUUUXE,Default Travel Class,2.72E+11,0,0,OA Consulting
,Alaska Airlines,Sabre,LinM,6-8 wks,7/7/2013,0,TRUE,FALSE,53,Concur Travel,"Lin, Marley",7/8/2013,MNEPGL,Default Travel Class,2.72E+11,0,0,OA Consulting
,Alaska Airlines,Sabre,LinM,2.1-4 wks,10/20/2013,0,TRUE,FALSE,16,Concur Travel,"Lin, Marley",10/20/2013,WKWXLE,Default Travel Class,2.72E+11,0,0,OA Consulting
5/5/2013,Southwest,Southwest,LoganF,2.1-4 wks,4/14/2013,0,TRUE,FALSE,17,Concur Travel,"Logan, Frank",4/18/2013,YSXJLB,Default Travel Class,5.26E+12,289,289,OA Consulting
7/8/2013,Southwest,Southwest,LoganF,6-8 wks,5/12/2013,0,TRUE,FALSE,52,Concur Travel,"Logan, Frank",5/17/2013,NBEVTH,Default Travel Class,5.26E+12,286,286,OA Consulting
7/25/2013,American Airlines,Sabre,LoganF,< Threshold,7/21/2013,427.88,FALSE,TRUE,4,Concur Travel,"Logan, Frank",7/24/2013,NVPBGK,Default Travel Class,17294521333,628,200,OA Consulting
7/31/2013,Southwest,Southwest,LoganF,< Threshold,7/28/2013,0,TRUE,TRUE,1,Concur Travel,"Logan, Frank",7/30/2013,IDBFBN,Default Travel Class,5.26E+12,430,430,OA Consulting
9/4/2013,American Airlines,Sabre,LoganF,< Threshold,8/25/2013,0,TRUE,TRUE,6,Concur Travel,"Logan, Frank",8/29/2013,YBGQSZ,Default Travel Class,17302263624,526,526,OA Consulting
10/3/2013,Southwest,Southwest,LoganF,< Threshold,9/22/2013,0,TRUE,TRUE,7,Concur Travel,"Logan, Frank",9/26/2013,SCBYTU,Default Travel Class,5.26E+12,322,322,OA Consulting
4/29/2013,Delta,Sabre,PerryP,< Threshold,4/14/2013,0,TRUE,TRUE,10,Concur Travel,"Perry, Presley",4/19/2013,BJTSNY,Default Travel Class,67222217092,543,543,OA Consulting
4/24/2013,US Airways,Sabre,CrawfordJ,< Threshold,4/14/2013,0,TRUE,TRUE,8,Concur Travel,"Crawford, Jayden",4/16/2013,ONOKJK,Default Travel Class,3.77E+11,0,0,OA Consulting
7/8/2013,JetBlue,Sabre,CrawfordJ,4-6 wks,6/2/2013,0,TRUE,FALSE,35,Concur Travel,"Crawford, Jayden",6/3/2013,ZGIYDD,Default Travel Class,2.80E+12,741,741,OA Consulting
,Alaska Airlines,Sabre,LucasJ,2.1-4 wks,12/30/2012,0,TRUE,FALSE,28,Concur Travel,"Lucas, Juan",1/3/2013,BFMERK,Default Travel Class,2.72E+11,0,0,OA Consulting
,Alaska Airlines,Sabre,LucasJ,2.1-4 wks,1/6/2013,0,TRUE,FALSE,28,Concur Travel,"Lucas, Juan",1/11/2013,BFMERK,Default Travel Class,2.72E+11,0,0,OA Consulting
3/18/2013,Southwest,Southwest,CastilloS,< Threshold,3/3/2013,0,TRUE,TRUE,13,Concur Travel,"Castillo, Seamus",3/5/2013,DVMGAX,Default Travel Class,5.26E+12,400,400,OA Consulting
4/16/2013,Delta,Sabre,CastilloS,< Threshold,3/31/2013,0,TRUE,TRUE,12,Concur Travel,"Castillo, Seamus",4/4/2013,BIKFNY,Default Travel Class,67218463587,745,745,OA Consulting
7/3/2013,Alaska Airlines,Sabre,CastilloS,6-8 wks,5/12/2013,0,TRUE,FALSE,47,Concur Travel,"Castillo, Seamus",5/17/2013,NNBRWF,Default Travel Class,2.77E+11,546,546,OA Consulting
1/21/2013,Alaska Airlines,Sabre,JacksonC,< Threshold,1/13/2013,0,TRUE,TRUE,5,Concur Travel,"Jackson, Claire",1/16/2013,EDHIOD,Default Travel Class,2.77E+11,574,574,OA Consulting
1/27/2013,JetBlue,Sabre,JacksonC,< Threshold,1/20/2013,0,TRUE,TRUE,4,Concur Travel,"Jackson, Claire",1/23/2013,JEXFPZ,Default Travel Class,2.80E+12,394,394,OA Consulting
4/22/2013,United,Sabre,McfarlandT,< Threshold,4/7/2013,0,TRUE,TRUE,14,Concur Travel,"Mcfarland, Tyrese",4/8/2013,PFTSZY,Default Travel Class,1.67E+11,162,162,OA Consulting
7/8/2013,JetBlue,Sabre,McfarlandT,6-8 wks,5/19/2013,165.8,FALSE,FALSE,46,Concur Travel,"Mcfarland, Tyrese",5/24/2013,BZHTTN,Default Travel Class,2.80E+12,352,186,OA Consulting
6/12/2013,Southwest,Southwest,McfarlandT,< Threshold,6/2/2013,0,TRUE,TRUE,5,Concur Travel,"Mcfarland, Tyrese",6/7/2013,EZBWES,Default Travel Class,5.26E+12,379,379,OA Consulting
8/8/2013,United,Sabre,McfarlandT,< Threshold,7/28/2013,0,TRUE,TRUE,9,Concur Travel,"Mcfarland, Tyrese",7/30/2013,PZAHXX,Default Travel Class,1.67E+11,342,342,OA Consulting
8/13/2013,JetBlue,Sabre,McfarlandT,< Threshold,8/4/2013,0,TRUE,TRUE,8,Concur Travel,"Mcfarland, Tyrese",8/5/2013,FREMPT,Default Travel Class,2.80E+12,0,0,OA Consulting
3/18/2013,Alaska Airlines,Sabre,BeasleyK,2.1-4 wks,2/17/2013,0,TRUE,FALSE,27,Concur Travel,"Beasley, Krystal",2/19/2013,LBTCKO,Default Travel Class,2.77E+11,0,0,OA Consulting
4/1/2013,Alaska Airlines,Sabre,CameronR,2.1-4 wks,3/3/2013,0,TRUE,FALSE,26,Concur Travel,"Cameron, Rene",3/6/2013,HLCXQI,Default Travel Class,2.77E+11,525,525,OA Consulting
5/12/2013,Alaska Airlines,Sabre,CameronR,< Threshold,5/5/2013,0,TRUE,TRUE,5,Concur Travel,"Cameron, Rene",5/7/2013,HDNGFK,Default Travel Class,2.77E+11,799,799,OA Consulting
7/7/2013,Alaska Airlines,Sabre,CameronR,8-10 wks,5/5/2013,0,TRUE,FALSE,58,Concur Travel,"Cameron, Rene",5/10/2013,FCMRKH,Default Travel Class,2.77E+11,251,251,OA Consulting
7/10/2013,United,Sabre,CameronR,8-10 wks,5/5/2013,0,TRUE,FALSE,61,Concur Travel,"Cameron, Rene",5/10/2013,PNZCCC,Default Travel Class,1.67E+11,295,295,OA Consulting
,Alaska Airlines,Sabre,CameronR,8-10 wks,7/7/2013,0,TRUE,FALSE,58,Concur Travel,"Cameron, Rene",7/7/2013,FCMRKH,Default Travel Class,2.72E+11,0,0,OA Consulting
1/17/2013,American Airlines,Sabre,BarnesH,< Threshold,1/13/2013,0,TRUE,TRUE,1,Concur Travel,"Barnes, Heath",1/16/2013,DWTKCG,Default Travel Class,17199007257,313,313,OA Consulting
1/25/2013,Delta,Sabre,BarnesH,< Threshold,1/20/2013,0,TRUE,TRUE,2,Concur Travel,"Barnes, Heath",1/23/2013,GESHCZ,Default Travel Class,67199831991,180,180,OA Consulting
3/18/2013,American Airlines,Sabre,BarronK,< Threshold,3/10/2013,0,TRUE,TRUE,3,Concur Travel,"Barron, Kevin",3/15/2013,AAINGA,Default Travel Class,17213094714,446,446,OA Consulting
3/19/2013,American Airlines,Sabre,BarronK,< Threshold,3/17/2013,38.9,FALSE,TRUE,4,Concur Travel,"Barron, Kevin",3/19/2013,AAINGA,Default Travel Class,17214805808,263,224,OA Consulting
7/8/2013,Alaska Airlines,Sabre,BarronK,6-8 wks,5/12/2013,0,TRUE,FALSE,56,Concur Travel,"Barron, Kevin",5/13/2013,NDUEIC,Default Travel Class,2.77E+11,514,514,OA Consulting
1/10/2013,Alaska Airlines,Sabre,ReillyY,< Threshold,12/30/2012,0,TRUE,TRUE,6,Concur Travel,"Reilly, Yaritza",1/4/2013,NBREVO,,2.77E+11,738,738,OA Consulting
1/10/2013,Alaska Airlines,Sabre,ReillyY,< Threshold,12/30/2012,0,TRUE,TRUE,6,Concur Travel,"Reilly, Yaritza",1/4/2013,NBREVO,,2.77E+11,738,738,OA Consulting
,Alaska Airlines,Sabre,ReillyY,< Threshold,1/6/2013,0,TRUE,TRUE,6,Concur Travel,"Reilly, Yaritza",1/10/2013,NBREVO,,2.72E+11,0,0,OA Consulting
7/8/2013,Alaska Airlines,Sabre,JeffersonJ,6-8 wks,5/19/2013,0,TRUE,FALSE,46,Concur Travel,"Jefferson, Jocelynn",5/23/2013,AKFQUT,Default Travel Class,2.77E+11,609,609,OA Consulting
7/21/2013,Alaska Airlines,Sabre,BurnettL,< Threshold,7/7/2013,0,TRUE,TRUE,13,Concur Travel,"Burnett, Landyn",7/8/2013,OIHUIZ,Default Travel Class,2.77E+11,892,892,OA Consulting
,Alaska Airlines,Sabre,BurnettL,< Threshold,7/28/2013,0,TRUE,TRUE,13,Concur Travel,"Burnett, Landyn",8/2/2013,OIHUIZ,Default Travel Class,2.72E+11,0,0,OA Consulting
4/3/2013,Virgin America,Sabre,HerringR,2.1-4 wks,3/10/2013,0,TRUE,FALSE,23,Concur Travel,"Herring, Rohan",3/11/2013,ZXYKXG,Default Travel Class,9.85E+12,318,318,OA Consulting
7/8/2013,Virgin America,Sabre,HerringR,6-8 wks,5/12/2013,0,TRUE,FALSE,55,Concur Travel,"Herring, Rohan",5/14/2013,NGHPMK,Default Travel Class,9.85E+12,316,316,OA Consulting
2/11/2013,Alaska Airlines,Sabre,LaraH,< Threshold,2/3/2013,0,TRUE,TRUE,3,Concur Travel,"Lara, Harmony",2/8/2013,CGFWMV,Default Travel Class,2.77E+11,464,464,OA Consulting
1/22/2013,United,Sabre,LambertM,< Threshold,1/13/2013,0,TRUE,TRUE,4,Concur Travel,"Lambert, Muhammad",1/18/2013,HCJLZQ,Default Travel Class,1.67E+11,992,992,OA Consulting
2/25/2013,United,Sabre,LambertM,< Threshold,2/17/2013,0,TRUE,TRUE,3,Concur Travel,"Lambert, Muhammad",2/22/2013,JJACHR,Default Travel Class,1.67E+11,704,704,OA Consulting
3/13/2013,Southwest,Southwest,LambertM,< Threshold,3/3/2013,0,TRUE,TRUE,7,Concur Travel,"Lambert, Muhammad",3/6/2013,HBNDPO,Default Travel Class,5.26E+12,176,176,OA Consulting
3/14/2013,Alaska Airlines,Sabre,LambertM,< Threshold,3/3/2013,0,TRUE,TRUE,8,Concur Travel,"Lambert, Muhammad",3/6/2013,BXECIN,Default Travel Class,2.77E+11,89,89,OA Consulting
,Alaska Airlines,Sabre,LambertM,< Threshold,3/10/2013,0,TRUE,TRUE,5,Concur Travel,"Lambert, Muhammad",3/14/2013,BXECIN,Default Travel Class,2.72E+11,0,0,OA Consulting
4/7/2013,Alaska Airlines,Sabre,LambertM,< Threshold,3/31/2013,0,TRUE,TRUE,2,Concur Travel,"Lambert, Muhammad",4/5/2013,MNZRFT,Default Travel Class,2.77E+11,334,334,OA Consulting
4/9/2013,United,Sabre,LambertM,< Threshold,3/31/2013,0,TRUE,TRUE,4,Concur Travel,"Lambert, Muhammad",4/5/2013,MNZRFT,Default Travel Class,1.67E+11,257,257,OA Consulting
4/22/2013,United,Sabre,LambertM,< Threshold,4/14/2013,0,TRUE,TRUE,8,Concur Travel,"Lambert, Muhammad",4/15/2013,MIRXWP,Default Travel Class,1.67E+11,358,358,OA Consulting
5/27/2013,United,Sabre,LambertM,< Threshold,5/12/2013,0,TRUE,TRUE,11,Concur Travel,"Lambert, Muhammad",5/16/2013,JIPWAT,Default Travel Class,1.67E+11,569,569,OA Consulting
5/20/2013,United,Sabre,LambertM,< Threshold,5/12/2013,0,TRUE,TRUE,4,Concur Travel,"Lambert, Muhammad",5/16/2013,CYJMZY,Default Travel Class,1.67E+11,458,458,OA Consulting
6/27/2013,United,Sabre,LambertM,< Threshold,6/23/2013,0,TRUE,TRUE,7,Concur Travel,"Lambert, Muhammad",6/27/2013,GTKEMK,Default Travel Class,1.67E+11,"1,377","1,377",OA Consulting
7/29/2013,United,Sabre,LambertM,< Threshold,7/21/2013,0,TRUE,TRUE,6,Concur Travel,"Lambert, Muhammad",7/23/2013,ANDYAW,Default Travel Class,1.67E+11,"1,137","1,137",OA Consulting
8/5/2013,United,Sabre,LambertM,< Threshold,7/28/2013,0,TRUE,TRUE,3,Concur Travel,"Lambert, Muhammad",8/2/2013,EYYDUU,Default Travel Class,1.67E+11,560,560,OA Consulting
8/14/2013,US Airways,Sabre,LambertM,< Threshold,8/4/2013,368.1,FALSE,TRUE,9,Concur Travel,"Lambert, Muhammad",8/5/2013,JBDLEV,Default Travel Class,3.77E+11,642,274,OA Consulting
8/7/2013,United,Sabre,LambertM,< Threshold,8/4/2013,0,TRUE,TRUE,1,Concur Travel,"Lambert, Muhammad",8/6/2013,ZBYAPR,Default Travel Class,1.67E+11,0,0,OA Consulting
8/26/2013,United,Sabre,LambertM,< Threshold,8/18/2013,0,TRUE,TRUE,5,Concur Travel,"Lambert, Muhammad",8/21/2013,ZDUCYX,Default Travel Class,1.67E+11,780,780,OA Consulting
9/17/2013,United,Sabre,LambertM,< Threshold,9/8/2013,0,TRUE,TRUE,4,Concur Travel,"Lambert, Muhammad",9/13/2013,WHJQXP,Default Travel Class,1.67E+11,0,0,OA Consulting
10/15/2013,United,Sabre,LambertM,4-6 wks,9/15/2013,0,TRUE,FALSE,29,Concur Travel,"Lambert, Muhammad",9/16/2013,VAIIIV,Default Travel Class,1.67E+11,346,346,OA Consulting
9/23/2013,United,Sabre,LambertM,< Threshold,9/15/2013,0,TRUE,TRUE,7,Concur Travel,"Lambert, Muhammad",9/16/2013,CAKFPM,Default Travel Class,1.67E+11,"1,380","1,380",OA Consulting
11/5/2013,United,Sabre,LambertM,< Threshold,10/27/2013,0,TRUE,TRUE,8,Concur Travel,"Lambert, Muhammad",10/28/2013,ACZMLQ,Default Travel Class,1.67E+11,492,492,OA Consulting
11/11/2013,United,Sabre,LambertM,< Threshold,11/3/2013,157.8,FALSE,TRUE,7,Concur Travel,"Lambert, Muhammad",11/6/2013,GBOKEX,Default Travel Class,1.67E+11,358,200,OA Consulting
4/22/2013,Virgin America,Sabre,BergerC,10-12 wks,1/27/2013,0,TRUE,FALSE,82,Concur Travel,"Berger, Chaya",1/31/2013,MISOTJ,Default Travel Class,9.85E+12,208,208,OA Consulting
1/15/2013,United,Sabre,GoldenL,< Threshold,1/6/2013,0,TRUE,TRUE,7,Concur Travel,"Golden, Lukas",1/8/2013,CPRTYM,Default Travel Class,1.67E+11,912,912,OA Consulting
3/5/2013,United,Sabre,GoldenL,< Threshold,2/24/2013,215.8,FALSE,TRUE,5,Concur Travel,"Golden, Lukas",2/28/2013,ABPKRQ,Default Travel Class,1.67E+11,425,209,OA Consulting
3/13/2013,Delta,Sabre,GoldenL,< Threshold,3/10/2013,0,TRUE,TRUE,0,Concur Travel,"Golden, Lukas",3/13/2013,YSEVMF,Default Travel Class,67208797571,348,348,OA Consulting
3/14/2013,American Airlines,Sabre,GoldenL,< Threshold,3/10/2013,0,TRUE,TRUE,1,Concur Travel,"Golden, Lukas",3/13/2013,YSEVMF,Default Travel Class,17208797572,314,314,OA Consulting
3/20/2013,United,Sabre,GoldenL,4-6 wks,3/17/2013,216.3,FALSE,FALSE,30,Concur Travel,"Golden, Lukas",3/19/2013,JBNAGG,Default Travel Class,1.67E+11,612,396,OA Consulting
4/1/2013,United,Sabre,GoldenL,< Threshold,3/24/2013,791.6,FALSE,TRUE,6,Concur Travel,"Golden, Lukas",3/26/2013,DHBHCD,Default Travel Class,1.67E+11,"1,763",971,OA Consulting
4/3/2013,United,Sabre,GoldenL,< Threshold,3/31/2013,723.7,FALSE,TRUE,8,Concur Travel,"Golden, Lukas",4/2/2013,DHBHCD,Default Travel Class,1.67E+11,874,150,OA Consulting
4/22/2013,Delta,Sabre,GoldenL,< Threshold,4/14/2013,0,TRUE,TRUE,5,Concur Travel,"Golden, Lukas",4/17/2013,MNMCZL,Default Travel Class,67221182932,195,195,OA Consulting
5/6/2013,United,Sabre,GoldenL,2.1-4 wks,4/14/2013,0,TRUE,FALSE,19,Concur Travel,"Golden, Lukas",4/17/2013,BQRLEO,Default Travel Class,1.67E+11,436,436,OA Consulting
4/23/2013,United,Sabre,GoldenL,< Threshold,4/14/2013,119.4,FALSE,TRUE,6,Concur Travel,"Golden, Lukas",4/17/2013,MNMCZL,Default Travel Class,1.67E+11,174,55,OA Consulting
